time_s,roll_sensor1,pitch_sensor1,emg_rms_sensor1,roll_sensor2,pitch_sensor2,emg_rms_sensor2,roll_sensor3,pitch_sensor3,emg_rms_sensor3
256.540541,103.4435370105736,2.69605955626791,0.003593093727467805,87.66122241273897,2.5780807345352343,0.0034165642792084823,72.17159428613176,-13.324316169791967,0.016384503090922174
256.554054,102.35828666508694,2.980599503400556,0.003593093727467805,87.65572433262167,2.585245011439414,0.0034165642792084823,71.96246806528666,-13.761559343594636,0.016384503090922174
256.567568,101.24484606136781,3.278052892107359,0.0036002850969290875,87.69310654683333,2.592968979574349,0.003422436948152608,71.73721025682039,-14.24686307791137,0.016313909700967362
256.581081,100.12527458563574,3.5596898547911824,0.0036002850969290875,87.76500218354532,2.5965437773216395,0.003422436948152608,71.49674003823868,-14.794823641153762,0.016313909700967362
256.594595,99.01488341396274,3.7974077599971916,0.004174556142034027,87.86607114132855,2.5921959515641215,0.0034883742643163477,71.24565425890928,-15.406552519967661,0.01182000354804275
256.608108,97.91917493716903,3.9665236565972313,0.004174556142034027,87.99779406766129,2.578918569292884,0.0034883742643163477,70.98873830393002,-16.071556414817913,0.01182000354804275
256.621622,96.8369636006297,4.04584429727993,0.0040822315246050464,88.16615052197139,2.5576278328256636,0.003506048072354172,70.72574894904776,-16.77793680705715,0.012557440858232155
256.635135,95.76951759021742,4.023200021906679,0.0040822315246050464,88.37776973034056,2.528712103828479,0.003506048072354172,70.45213476910574,-17.5189159083536,0.012557440858232155
256.648649,94.72888510020854,3.903910152817345,0.004066708963101305,88.63696885889671,2.489543797232804,0.003510413913647077,70.16495549147561,-18.293057866695875,0.012644371103998067
256.662162,93.73543330803238,3.7103481401409537,0.004066708963101305,88.9434163900729,2.4333001132619025,0.003510413913647077,69.86629641946003,-19.103467160805526,0.012644371103998067
256.675676,92.80461230649841,3.4717561214985997,0.004067024192250494,89.29202287655878,2.349848896084067,0.0035106277523156044,69.56246071906604,-19.95767561469528,0.012625533162293012
256.689189,91.92958022158193,3.2141264844448574,0.004067024192250494,89.67840507317388,2.2291030202526305,0.0035106277523156044,69.26287826541993,-20.866210333366638,0.012625533162293012
256.702703,91.07412780477038,2.9566386118957615,0.004068881290770909,90.1064021687871,2.064856422274555,0.003510251392902731,68.97993748901033,-21.839671635727864,0.0126067008924339
256.716216,90.19453125236939,2.714468686280906,0.004068881290770909,90.58915523835114,1.855646873307131,0.003510251392902731,68.72785934476525,-22.88618757315243,0.0126067008924339
256.72973,89.27284101161086,2.501894817559433,0.004069765160540776,91.14394284344334,1.6030503023050549,0.00351004229974026,68.51900673407108,-24.009812468534804,0.012599470926354682
256.743243,88.3190917140339,2.3306287264873786,0.004069765160540776,91.78782094508168,1.3106819530872535,0.00351004229974026,68.35688579656075,-25.20902527006817,0.012599470926354682
256.756757,87.34658148172937,2.206415809941159,0.004069995423141969,92.53525054036758,0.9849381626422034,0.0035099808751748486,68.22905689951608,-26.475398086284063,0.012597989897606637
256.77027,86.36028354426277,2.1281947153462344,0.004069995423141969,93.39364659172712,0.6364763214121186,0.0035099808751748486,68.10585016016927,-27.793289227587398,0.012597989897606637
256.783784,85.36538659141205,2.0889326559588404,0.004089034607873431,94.3585210845544,0.28104036198750804,0.0035362122304082072,67.94500359190845,-29.140360513851995,0.012423996294465504
256.797297,84.37425482034645,2.0761852561376157,0.004089034607873431,95.41466511361614,-0.06180675585519452,0.0035362122304082072,67.69779323881248,-30.487995787829455,0.012423996294465504
256.810811,83.40377050751877,2.0732545202745656,0.005189950584110429,96.54272751093747,-0.37160528158911443,0.005287470011739793,67.31585364962498,-31.80217689312309,0.0029394388152682877
256.824324,82.46972231264691,2.0626577216748188,0.005189950584110429,97.72485425974375,-0.6297187569300565,0.005287470011739793,66.7609380330516,-33.04672728215563,0.0029394388152682877
256.837838,81.58353933825435,2.030408473470705,0.0050521311989758805,98.94680034708742,-0.8210742068653892,0.00505521395336239,66.0151614404369,-34.18878676597374,0.003905509061688078
256.851351,80.75234279176463,1.9677829399583393,0.0050521311989758805,100.19762353478849,-0.9351150573084276,0.00505521395336239,65.08547397249812,-35.20418819847892,0.003905509061688078
256.864865,79.98032471440244,1.8705849123493725,0.005024316706285036,101.46839992157459,-0.9664586665219512,0.0050087019874362065,64.0005399813569,-36.0803352340467,0.004143171577803505
256.878378,79.26899819859433,1.7384057146986294,0.005024316706285036,102.75084592422431,-0.9157451329955897,0.0050087019874362065,62.802560837041725,-36.81480250767973,0.004143171577803505
256.891892,78.61601405774908,1.574515437911587,0.005022349843110226,104.03727129721317,-0.7893057755151529,0.005005693039407381,61.537923950003936,-37.41096118559561,0.004178982976628501
256.905405,78.01327867943098,1.385389371120335,0.005022349843110226,105.32380157714113,-0.5950541228053047,0.005005693039407381,60.250216849885675,-37.87406669417686,0.004178982976628501
256.918919,77.44693060391991,1.1794086546622635,0.005024415740732879,106.614728020909,-0.336728954058981,0.005009293424088894,58.975962050714976,-38.20885488361078,0.004170730269953624
256.932432,76.90294353967047,0.9648299841350244,0.005024415740732879,107.92305349468124,-0.012317424913671236,0.005009293424088894,57.74154960336968,-38.41765573637675,0.004170730269953624
256.945946,76.3746726846035,0.7479743124272783,0.005025656681330359,109.26368867977517,0.38073751848092985,0.005011409308052357,56.56443459660668,-38.50133481512308,0.004162665292621977
256.959459,75.86346205626067,0.533203484076167,0.005025656681330359,110.63709479803336,0.834611243978212,0.005011409308052357,55.46420874089997,-38.46811545119662,0.004162665292621977
256.972973,75.37274443581514,0.3242307366203058,0.005032337631271728,112.01698072638797,1.3231539078824979,0.00501454901508126,54.473425729007,-38.34424139144962,0.0041644607298195165
256.986486,74.90326325497733,0.12467986670174049,0.005032337631271728,113.36626586843806,1.8084983469207006,0.00501454901508126,53.62881799548852,-38.171647388435495,0.0041644607298195165
257.0,74.45313834259328,-0.06209441953822448,0.005226334521146091,114.66754760456229,2.2561086985882786,0.005103827725289303,52.9515052812552,-37.99421479087983,0.0045277888885062205
257.013514,74.02253900321911,-0.2322819462137237,0.005226334521146091,115.92646107945588,2.641782453061038,0.005103827725289303,52.44366322852798,-37.84787694936637,0.0045277888885062205
257.027027,73.61825797445896,-0.38054954547739456,0.005231070422577148,117.15007810854404,2.9494832572447587,0.005062095902705031,52.10237575340977,-37.758518603831575,0.004468607137849646
257.040541,73.25124370038927,-0.5005812317413972,0.005231070422577148,118.33731048717125,3.1692906885118926,0.005062095902705031,51.93037837823459,-37.74100142477687,0.004468607137849646
257.054054,72.92977511551615,-0.5867933881215885,0.005230007177987637,119.48753886401276,3.297839007200502,0.005063641581928687,51.93681118455528,-37.79716608324458,0.004460222989412709
257.067568,72.6577349505448,-0.6353964943201962,0.005230007177987637,120.60644338359654,3.3383676206272326,0.005063641581928687,52.13431025822829,-37.91574920559199,0.004460222989412709
257.081081,72.43828863616105,-0.6447366311916868,0.005228744357991517,121.70248345100127,3.299485445211301,0.005067857498641452,52.53553315074017,-38.075082945453495,0.004461116495213333
257.094595,72.27598639571772,-0.6159401853593867,0.005228744357991517,122.78259987296421,3.193413582931277,0.005067857498641452,53.147273552527906,-38.2469865706206,0.004461116495213333
257.108108,72.17532688848567,-0.553576469178969,0.005228233507057513,123.85121588533447,3.0344798427390414,0.005069773316405964,53.96368144965735,-38.39978783027947,0.004462477067312808
257.121622,72.13855037195174,-0.4651723241744435,0.005228233507057513,124.91020146779722,2.8385287629553004,0.005069773316405964,54.9636348450426,-38.49851913626296,0.004462477067312808
257.135135,72.16437081883213,-0.3595028656463252,0.0052281216998147665,125.95813872703394,2.623236441382303,0.005070253319345228,56.112534087689944,-38.503659871624706,0.004463051204004648
257.148649,72.24765507618655,-0.24447711239743788,0.0052281216998147665,126.98943047251606,2.4087946758836414,0.005070253319345228,57.364786711703005,-38.37211872859512,0.004463051204004648
257.162162,72.38018396302344,-0.1252692686316008,0.00522318278783529,127.99398607822174,2.2185991189826804,0.005123971885519301,58.667261198830815,-38.062765335496074,0.004469545183336816
257.175676,72.55312799489782,-0.003012924298656903,0.00522318278783529,128.95749127403352,2.0797931988783467,0.005123971885519301,59.966553192935244,-37.54723224390348,0.004469545183336816
257.189189,72.76016455605485,0.12539714599423876,0.005534763317231048,129.86191030103265,2.0222661992467215,0.00795778802415277,61.21986139829649,-36.82222914524014,0.0047456862089299305
257.202703,72.9988128824369,0.26569140274930975,0.005534763317231048,130.68603218675764,2.073854861058247,0.00795778802415277,62.407727080588245,-35.91728598974678,0.0047456862089299305
257.216216,73.27027745182431,0.4233178952151807,0.005371806017087455,131.40684796102843,2.2528129680934637,0.007691615238939079,63.54102203673988,-34.89210991640424,0.0047332313884984566
257.22973,73.58027237221762,0.6005559239213034,0.005371806017087455,132.0030398973397,2.561098501004921,0.007691615238939079,64.65158363176732,-33.8186916544703,0.0047332313884984566
257.243243,73.93912857330818,0.7951150825090282,0.005349973971652514,132.45936130305395,2.9807868129463495,0.007627304397554475,65.77105751161527,-32.756075283170844,0.004725784371599811
257.256757,74.35636458838735,1.0017080907805516,0.005349973971652514,132.76899396948775,3.474510389162231,0.007627304397554475,66.91211473749752,-31.733443339345854,0.004725784371599811
257.27027,74.83140395832027,1.2157396535738967,0.005354376142329537,132.93439521543104,3.9894473790565064,0.007617493295191328,68.06173988446557,-30.7443566710204,0.004723132275188369
257.283784,75.34700588045152,1.43640914968667,0.005354376142329537,132.96965935071736,4.463543533840158,0.007617493295191328,69.19165381731094,-29.744929371836307,0.004723132275188369
257.297297,75.87019154743325,1.6681819432761014,0.005358951194077695,132.9020098287958,4.833346279259074,0.007619663680015856,70.27635978550919,-28.66219889453315,0.004722632682765395
257.310811,76.36313478163937,1.9212629549844056,0.005358951194077695,132.76629744481554,5.043663001611743,0.007619663680015856,71.29904278154575,-27.429429833200494,0.004722632682765395
257.324324,76.79669039255131,2.2106497384734913,0.005360723613785305,132.5921220258056,5.056990436135268,0.00762182951046143,72.24656001038325,-26.02634211293062,0.004722680156678385
257.337838,77.15318157206991,2.552479676206334,0.005360723613785305,132.3874915812233,4.8590010384493745,0.00762182951046143,73.11495811322479,-24.476082225098747,0.004722680156678385
